"No.","Time","Source","Destination","Protocol","Length","Info"
"3034","10.613507000","fe80::726d:ecff:fe02:a0","ff02::1","ICMPv6","86","Multicast Listener Query"
"3035","10.613533000","172.217.26.195","10.10.14.153","TLSv1.2","1484","Application Data"
"3036","10.613545000","10.10.14.153","172.217.26.195","TCP","66","39070 > https [ACK] Seq=1792 Ack=86359 Win=68352 Len=0 TSval=13274080 TSecr=1150255100"
"3037","10.614749000","10.10.10.98","239.255.255.250","SSDP","216","M-SEARCH * HTTP/1.1 "
"3038","10.616332000","172.217.26.195","10.10.14.153","TLSv1.2","2902","Application Data, Application Data"
"3039","10.616437000","10.10.14.153","172.217.26.195","TCP","66","39070 > https [ACK] Seq=1792 Ack=89195 Win=67712 Len=0 TSval=13274083 TSecr=1150255101"
"3040","10.618683000","172.217.26.195","10.10.14.153","TLSv1.2","1484","Application Data"
"3041","10.619993000","172.217.26.195","10.10.14.153","TLSv1.2","1484","Application Data"
"3042","10.620005000","10.10.14.153","172.217.26.195","TCP","66","39070 > https [ACK] Seq=1792 Ack=92031 Win=68352 Len=0 TSval=13274086 TSecr=1150255103"
"3043","10.620010000","172.217.26.195","10.10.14.153","TLSv1.2","1484","Application Data"
"3044","10.622351000","172.217.26.195","10.10.14.153","TLSv1.2","1484","Application Data"
"3045","10.622370000","10.10.14.153","172.217.26.195","TCP","66","39070 > https [ACK] Seq=1792 Ack=94867 Win=68352 Len=0 TSval=13274089 TSecr=1150255104"
"3046","10.623664000","172.217.26.195","10.10.14.153","TLSv1.2","1484","Application Data"
"3047","10.624973000","172.217.26.195","10.10.14.153","TLSv1.2","1484","Application Data"
"3048","10.624985000","10.10.14.153","172.217.26.195","TCP","66","39070 > https [ACK] Seq=1792 Ack=97703 Win=68352 Len=0 TSval=13274091 TSecr=1150255105"
"3049","10.626285000","172.217.26.195","10.10.14.153","TLSv1.2","1484","Application Data"
"3050","10.626546000","10.10.12.52","10.10.15.255","NBNS","92","Name query NB M16.WTOQMPJ.NET<00>"
"3051","10.626553000","172.217.26.195","10.10.14.153","TLSv1.2","1484","Application Data"
"3052","10.626561000","10.10.14.153","172.217.26.195","TCP","66","39070 > https [ACK] Seq=1792 Ack=100539 Win=68352 Len=0 TSval=13274093 TSecr=1150255106"
"3053","10.627873000","10.10.12.52","10.10.15.255","NBNS","92","Name query NB M3.GOAAWIK.COM<00>"
"3054","10.627878000","172.217.26.195","10.10.14.153","TLSv1.2","1484","Application Data"
"3055","10.630221000","172.217.26.195","10.10.14.153","TLSv1.2","1484","Application Data"
"3056","10.630247000","10.10.14.153","172.217.26.195","TCP","66","39070 > https [ACK] Seq=1792 Ack=103375 Win=68352 Len=0 TSval=13274096 TSecr=1150255107"
"3057","10.631531000","172.217.26.195","10.10.14.153","TLSv1.2","1484","Application Data"
"3058","10.633103000","172.217.26.195","10.10.14.153","TLSv1.2","1484","Application Data"
"3059","10.633122000","10.10.14.153","172.217.26.195","TCP","66","39070 > https [ACK] Seq=1792 Ack=106211 Win=68352 Len=0 TSval=13274099 TSecr=1150255108"
"3060","10.633127000","172.217.26.195","10.10.14.153","TLSv1.2","1484","Application Data"
"3061","10.635458000","172.217.26.195","10.10.14.153","TLSv1.2","1484","Application Data"
"3062","10.635468000","10.10.14.153","172.217.26.195","TCP","66","39070 > https [ACK] Seq=1792 Ack=109047 Win=68352 Len=0 TSval=13274102 TSecr=1150255109"
"3063","10.636777000","172.217.26.195","10.10.14.153","TLSv1.2","1484","Application Data"
"3064","10.638087000","10.10.14.150","239.255.255.250","SSDP","175","M-SEARCH * HTTP/1.1 "
"3065","10.638098000","172.217.26.195","10.10.14.153","TLSv1.2","1484","Application Data"
"3066","10.638116000","10.10.14.153","172.217.26.195","TCP","66","39070 > https [ACK] Seq=1792 Ack=111883 Win=68352 Len=0 TSval=13274104 TSecr=1150255110"
"3067","10.639395000","172.217.26.195","10.10.14.153","TLSv1.2","1484","Application Data"
"3068","10.640704000","172.217.26.195","10.10.14.153","TLSv1.2","1484","Application Data"
"3069","10.640718000","10.10.14.153","172.217.26.195","TCP","66","39070 > https [ACK] Seq=1792 Ack=114719 Win=68352 Len=0 TSval=13274107 TSecr=1150255111"
"3070","10.642016000","172.217.26.195","10.10.14.153","TLSv1.2","1484","Application Data"
"3071","10.643325000","172.217.26.195","10.10.14.153","TLSv1.2","1484","Application Data"
"3072","10.643338000","10.10.14.153","172.217.26.195","TCP","66","39070 > https [ACK] Seq=1792 Ack=117555 Win=68352 Len=0 TSval=13274109 TSecr=1150255112"
"3073","10.644637000","172.217.26.195","10.10.14.153","TLSv1.2","1484","Application Data"
"3074","10.646210000","172.217.26.195","10.10.14.153","TLSv1.2","1484","Application Data"
"3075","10.646226000","10.10.14.153","172.217.26.195","TCP","66","39070 > https [ACK] Seq=1792 Ack=120391 Win=68352 Len=0 TSval=13274112 TSecr=1150255113"
"3076","10.647522000","172.217.26.195","10.10.14.153","TLSv1.2","1484","Application Data"
"3077","10.648835000","172.217.26.195","10.10.14.153","TLSv1.2","1484","Application Data"
"3078","10.648862000","10.10.14.153","172.217.26.195","TCP","66","39070 > https [ACK] Seq=1792 Ack=123227 Win=68352 Len=0 TSval=13274115 TSecr=1150255114"
"3079","10.650155000","172.217.26.195","10.10.14.153","TLSv1.2","1484","Application Data"
"3080","10.651455000","172.217.26.195","10.10.14.153","TLSv1.2","1484","Application Data"
"3081","10.651473000","10.10.14.153","172.217.26.195","TCP","66","39070 > https [ACK] Seq=1792 Ack=126063 Win=68352 Len=0 TSval=13274118 TSecr=1150255115"
"3082","10.651478000","172.217.26.195","10.10.14.153","TLSv1.2","1484","Application Data"
"3083","10.653812000","172.217.26.195","10.10.14.153","TLSv1.2","1484","Application Data"
"3084","10.653830000","10.10.14.153","172.217.26.195","TCP","66","39070 > https [ACK] Seq=1792 Ack=128899 Win=68352 Len=0 TSval=13274120 TSecr=1150255116"
"3085","10.655128000","172.217.26.195","10.10.14.153","TLSv1.2","1484","Application Data"
"3086","10.656439000","172.217.26.195","10.10.14.153","TLSv1.2","1484","Application Data"
"3087","10.656463000","172.217.26.195","10.10.14.153","TLSv1.2","1484","Application Data"
"3088","10.656530000","10.10.14.153","172.217.26.195","TCP","66","39070 > https [ACK] Seq=1792 Ack=133153 Win=65792 Len=0 TSval=13274123 TSecr=1150255117"
"3089","10.658794000","172.217.26.195","10.10.14.153","TLSv1.2","1484","Application Data"
"3090","10.660106000","172.217.26.195","10.10.14.153","TLSv1.2","1484","Application Data"
"3091","10.660134000","10.10.14.153","172.217.26.195","TCP","66","39070 > https [ACK] Seq=1792 Ack=135989 Win=68352 Len=0 TSval=13274126 TSecr=1150255118"
"3092","10.661415000","172.217.26.195","10.10.14.153","TLSv1.2","1484","Application Data"
"3093","10.661530000","fe80::181d:ca45:3d64:bebc","ff02::1:3","ICMPv6","86","Multicast Listener Report"
"3094","10.661542000","172.217.26.195","10.10.14.153","TLSv1.2","1484","Application Data"
"3095","10.661552000","10.10.14.153","172.217.26.195","TCP","66","39070 > https [ACK] Seq=1792 Ack=138825 Win=68352 Len=0 TSval=13274128 TSecr=1150255119"
"3096","10.662387000","fe80::f68e:38ff:fea3:1f0f","ff02::1:ffa3:1f0f","ICMPv6","86","Multicast Listener Report"
"3097","10.662395000","172.217.26.195","10.10.14.153","TLSv1.2","937","Application Data"
"3098","10.662456000","172.217.166.99","10.10.14.153","TCP","66","https > 39805 [ACK] Seq=1 Ack=193 Win=61440 Len=0 TSval=3269577217 TSecr=13274064"
"3099","10.664825000","172.217.26.195","10.10.14.153","TLSv1.2","2319","Application Data"
"3100","10.664944000","10.10.14.153","172.217.26.195","TCP","66","39070 > https [ACK] Seq=1792 Ack=141949 Win=68096 Len=0 TSval=13274131 TSecr=1150255120"
"3101","10.666939000","172.217.26.195","10.10.14.153","TLSv1.2","2902","Application Data"
"3102","10.668426000","10.10.14.153","172.217.26.195","TCP","66","39070 > https [ACK] Seq=1792 Ack=144785 Win=67712 Len=0 TSval=13274135 TSecr=1150255133"
"3103","10.668442000","172.217.26.195","10.10.14.153","TLSv1.2","1760","Application Data"
"3104","10.668450000","10.10.12.52","10.10.15.255","NBNS","92","Name query NB M7.NILQDQH.COM<00>"
"3105","10.668500000","10.10.14.153","172.217.26.195","TCP","66","39070 > https [ACK] Seq=1792 Ack=146479 Win=68352 Len=0 TSval=13274135 TSecr=1150255137"
"3106","10.670857000","172.217.26.195","10.10.14.153","TLSv1.2","2338","Application Data"
"3107","10.670878000","10.10.14.153","172.217.26.195","TCP","66","39070 > https [ACK] Seq=1792 Ack=148751 Win=72960 Len=0 TSval=13274137 TSecr=1150255139"
"3108","10.672951000","172.217.26.195","10.10.14.153","TLSv1.2","2902","Application Data"
"3109","10.672970000","10.10.14.153","172.217.26.195","TCP","66","39070 > https [ACK] Seq=1792 Ack=151587 Win=78592 Len=0 TSval=13274139 TSecr=1150255139"
"3110","10.675312000","172.217.26.195","10.10.14.153","TLSv1.2","2902","Application Data"
"3111","10.675333000","10.10.14.153","172.217.26.195","TCP","66","39070 > https [ACK] Seq=1792 Ack=154423 Win=84352 Len=0 TSval=13274141 TSecr=1150255142"
"3112","10.677669000","172.217.26.195","10.10.14.153","TLSv1.2","2550","Application Data"
"3113","10.677690000","10.10.14.153","172.217.26.195","TCP","66","39070 > https [ACK] Seq=1792 Ack=156907 Win=89216 Len=0 TSval=13274144 TSecr=1150255145"
"3114","10.679765000","172.217.26.195","10.10.14.153","TLSv1.2","1484","Application Data"
"3115","10.681110000","172.217.26.195","10.10.14.153","TLSv1.2","1484","Application Data"
"3116","10.681142000","10.10.14.153","172.217.26.195","TCP","66","39070 > https [ACK] Seq=1792 Ack=159743 Win=95104 Len=0 TSval=13274147 TSecr=1150255149"
"3117","10.681149000","172.217.26.195","10.10.14.153","TLSv1.2","1484","Application Data"
"3118","10.682623000","10.10.13.118","224.0.0.251","MDNS","263","Standard query response 0x0000  TXT, cache flush PTR _ni-logos._tcp.local PTR PICT-NI06._ni-logos._tcp.local SRV, cache flush 0 0 2343 PICT-NI06.local"
"3119","10.682647000","10.10.12.52","10.10.15.255","NBNS","92","Name query NB M35.SOTHBXB.NET<00>"
"3120","10.682651000","172.217.26.195","10.10.14.153","TLSv1.2","1484","Application Data"
"3121","10.682666000","10.10.14.153","172.217.26.195","TCP","66","39070 > https [ACK] Seq=1792 Ack=162579 Win=100864 Len=0 TSval=13274149 TSecr=1150255151"
"3122","10.685039000","172.217.26.195","10.10.14.153","TLSv1.2","2902","Application Data"
"3123","10.685062000","10.10.14.153","172.217.26.195","TCP","66","39070 > https [ACK] Seq=1792 Ack=165415 Win=106496 Len=0 TSval=13274151 TSecr=1150255158"
"3124","10.685131000","fe80::7d91:f2ec:e76b:15ca","ff02::c","ICMPv6","86","Multicast Listener Report"
"3125","10.687658000","172.217.26.195","10.10.14.153","TLSv1.2","2902","Application Data"
"3126","10.687687000","10.10.14.153","172.217.26.195","TCP","66","39070 > https [ACK] Seq=1792 Ack=168251 Win=112128 Len=0 TSval=13274154 TSecr=1150255158"
"3127","10.690013000","172.217.166.99","10.10.14.153","TLSv1.2","2902","Server Hello"
"3128","10.690028000","10.10.14.153","172.217.166.99","TCP","66","39805 > https [ACK] Seq=193 Ack=2837 Win=34944 Len=0 TSval=13274156 TSecr=3269577250"
"3129","10.692405000","172.217.26.195","10.10.14.153","TLSv1.2","2902","Application Data"
"3130","10.692423000","10.10.14.153","172.217.26.195","TCP","66","39070 > https [ACK] Seq=1792 Ack=171087 Win=117888 Len=0 TSval=13274159 TSecr=1150255158"
"3131","10.693977000","172.217.166.99","10.10.14.153","TLSv1.2","570","Certificate"
"3132","10.693995000","10.10.14.153","172.217.166.99","TCP","66","39805 > https [ACK] Seq=193 Ack=3341 Win=37760 Len=0 TSval=13274160 TSecr=3269577250"
"3133","10.695232000","172.217.26.195","10.10.14.153","TLSv1.2","1484","Application Data"
"3134","10.696572000","172.217.26.195","10.10.14.153","TLSv1.2","1484","Application Data"
"3135","10.696602000","10.10.14.153","172.217.26.195","TCP","66","39070 > https [ACK] Seq=1792 Ack=173923 Win=123648 Len=0 TSval=13274163 TSecr=1150255162"
"3136","10.696606000","172.217.26.195","10.10.14.153","TLSv1.2","1484","Application Data"
"3137","10.698921000","172.217.26.195","10.10.14.153","TLSv1.2","1484","Application Data"
"3138","10.698933000","10.10.14.153","172.217.26.195","TCP","66","39070 > https [ACK] Seq=1792 Ack=176759 Win=129408 Len=0 TSval=13274165 TSecr=1150255163"
"3139","10.698936000","172.217.26.195","10.10.14.153","TLSv1.2","1484","Application Data"
"3140","10.700204000","fe80::726d:ecff:fe02:70","ff02::1:ff02:70","ICMPv6","86","Multicast Listener Report"
"3141","10.700221000","172.217.26.195","10.10.14.153","TLSv1.2","1484","Application Data"
"3142","10.700234000","10.10.14.153","172.217.26.195","TCP","66","39070 > https [ACK] Seq=1792 Ack=179595 Win=135296 Len=0 TSval=13274166 TSecr=1150255170"
"3143","10.702593000","172.217.26.195","10.10.14.153","TLSv1.2","1484","Application Data"
"3144","10.703910000","172.217.26.195","10.10.14.153","TLSv1.2","1484","Application Data"
"3145","10.703929000","10.10.14.153","172.217.26.195","TCP","66","39070 > https [ACK] Seq=1792 Ack=182431 Win=140032 Len=0 TSval=13274170 TSecr=1150255170"
"3146","10.703936000","172.217.26.195","10.10.14.153","TLSv1.2","418","Application Data"
"3147","10.705479000","172.217.26.195","10.10.14.153","TLSv1.2","2902","Application Data"
"3148","10.705499000","10.10.14.153","172.217.26.195","TCP","66","39070 > https [ACK] Seq=1792 Ack=185619 Win=140032 Len=0 TSval=13274172 TSecr=1150255171"
"3149","10.707821000","172.217.26.195","10.10.14.153","TLSv1.2","2902","Application Data"
"3150","10.707836000","10.10.14.153","172.217.26.195","TCP","66","39070 > https [ACK] Seq=1792 Ack=188455 Win=140032 Len=0 TSval=13274174 TSecr=1150255174"
"3151","10.707889000","fe80::4a4d:7eff:fec6:fea2","ff02::fb","ICMPv6","86","Multicast Listener Report"
"3152","10.709371000","10.10.14.153","182.156.239.9","TCP","66","[TCP Dup ACK 212#1] 36024 > http [ACK] Seq=1 Ack=1 Win=237 Len=0 TSval=13274176 TSecr=173045414"
"3153","10.710215000","172.217.26.195","10.10.14.153","TLSv1.2","1484","Application Data"
"3154","10.711486000","10.10.15.233","239.255.255.250","SSDP","548","NOTIFY * HTTP/1.1 "
"3155","10.711492000","fe80::a478:7314:cba3:c480","ff02::c","SSDP","577","NOTIFY * HTTP/1.1 "
"3156","10.711498000","172.217.26.195","10.10.14.153","TLSv1.2","1484","Application Data"
"3157","10.711506000","10.10.14.153","172.217.26.195","TCP","66","39070 > https [ACK] Seq=1792 Ack=191291 Win=140032 Len=0 TSval=13274178 TSecr=1150255176"
"3158","10.713599000","172.217.26.195","10.10.14.153","TLSv1.2","1484","Application Data"
"3159","10.714005000","10.10.12.155","239.255.255.250","SSDP","214","M-SEARCH * HTTP/1.1 "
"3160","10.714013000","10.10.12.52","10.10.15.255","NBNS","92","Name query NB M25.EZRKGHN.COM<00>"
"3161","10.714020000","172.217.26.195","10.10.14.153","TLSv1.2","1484","Application Data"
"3162","10.714030000","10.10.14.153","172.217.26.195","TCP","66","39070 > https [ACK] Seq=1792 Ack=194127 Win=140032 Len=0 TSval=13274180 TSecr=1150255181"
"3163","10.714048000","fe80::1146:f4a4:8399:d9e5","ff02::1:ff99:d9e5","ICMPv6","86","Multicast Listener Report"
"3164","10.714254000","fe80::9ade:d0ff:fe22:f841","ff02::1:2","DHCPv6","128","Solicit XID: 0x757543 CID: 000100012353db9d98ded022f841 "
"3165","10.714259000","fe80::1e8c:9964:3f30:ade2","ff02::1:ff30:ade2","ICMPv6","86","Multicast Listener Report"
"3166","10.715280000","10.10.15.233","239.255.255.250","SSDP","546","NOTIFY * HTTP/1.1 "
"3167","10.715286000","fe80::a478:7314:cba3:c480","ff02::c","SSDP","575","NOTIFY * HTTP/1.1 "
"3168","10.715291000","fe80::6d1e:15f1:129d:2127","ff02::1:ff75:b246","ICMPv6","86","Neighbor Solicitation for fe80::f4f1:e51e:6975:b246 from 00:27:0e:26:d2:3c"
"3169","10.715374000","10.10.12.52","10.10.15.255","NBNS","92","Name query NB M23.LBLJGXY.CC<00>"
"3170","10.716726000","10.10.11.186","224.0.0.251","MDNS","232","Standard query response 0x0000  TXT, cache flush PTR _ni-logos._tcp.local PTR PICT-NI16._ni-logos._tcp.local SRV, cache flush 0 0 2343 PICT-NI16.local"
"3171","10.716739000","10.10.10.35","239.255.255.250","SSDP","490","NOTIFY * HTTP/1.1 "
"3172","10.716743000","fe80::2080:f149:4592:24d8","ff02::c","SSDP","520","NOTIFY * HTTP/1.1 "
"3173","10.726433000","172.217.166.99","10.10.14.153","TCP","570","[TCP Retransmission] https > 39805 [PSH, ACK] Seq=2837 Ack=193 Win=61440 Len=504 TSval=3269577314 TSecr=13274064[Reassembly error, protocol TCP: New fragment overlaps old data (retransmission?)]"
"3174","10.726460000","10.10.14.153","172.217.166.99","TCP","78","[TCP Dup ACK 3132#1] 39805 > https [ACK] Seq=193 Ack=3341 Win=37760 Len=0 TSval=13274193 TSecr=3269577314 SLE=2837 SRE=3341"
"3175","10.747468000","10.10.10.90","224.0.0.252","IGMPv2","64","Membership Report group 224.0.0.252"
"3176","10.750821000","10.10.12.52","10.10.15.255","NBNS","92","Name query NB M17.FPAPFRA.COM<00>"
"3177","10.751926000","Dell_f5:5c:22","Broadcast","ARP","60","Who has 10.10.10.1?  Tell 10.10.14.12"
"3178","10.757641000","10.10.14.153","172.217.166.99","TLSv1.2","336","Client Key Exchange, Change Cipher Spec, Hello Request, Hello Request, Application Data"
"3179","10.761293000","10.10.12.129","239.255.255.250","SSDP","179","M-SEARCH * HTTP/1.1 "
"3180","10.763267000","fe80::2c23:4b4e:1528:f5f6","ff02::1:3","ICMPv6","86","Multicast Listener Report"
"3181","10.763918000","fe80::2c23:4b4e:1528:f5f6","ff02::2","ICMPv6","86","Multicast Listener Done"
"3182","10.764215000","fe80::726d:ecff:fe02:a0","ff02::1","ICMPv6","86","Multicast Listener Query"
"3183","10.764352000","fe80::2c23:4b4e:1528:f5f6","ff02::1:3","ICMPv6","86","Multicast Listener Report"
"3184","10.764759000","10.10.13.125","224.0.0.251","MDNS","120","Standard query 0x0000  ANY PICT-NI07._ni-logos._tcp.local, ""QU"" question"
"3185","10.764875000","10.10.12.129","224.0.0.251","MDNS","81","Standard query 0x0000  ANY DESKTOP-41K8T9B.local, ""QM"" question"
"3186","10.764995000","182.156.239.9","10.10.14.153","TCP","66","[TCP Dup ACK 213#1] [TCP ACKed unseen segment] http > 36024 [ACK] Seq=1 Ack=2 Win=235 Len=0 TSval=173055479 TSecr=13254155"
"3187","10.765094000","fe80::2c23:4b4e:1528:f5f6","ff02::fb","MDNS","101","Standard query 0x0000  ANY DESKTOP-41K8T9B.local, ""QM"" question"
"3188","10.765207000","10.10.12.129","224.0.0.251","MDNS","119","Standard query response 0x0000  AAAA fe80::2c23:4b4e:1528:f5f6 A 10.10.12.129"
"3189","10.765565000","fe80::2c23:4b4e:1528:f5f6","ff02::fb","MDNS","139","Standard query response 0x0000  AAAA fe80::2c23:4b4e:1528:f5f6 A 10.10.12.129"
"3190","10.765570000","fe80::2c23:4b4e:1528:f5f6","ff02::1:3","LLMNR","95","Standard query 0x1c4a  ANY DESKTOP-41K8T9B"
"3191","10.765829000","10.10.12.129","224.0.0.252","LLMNR","75","Standard query 0x1c4a  ANY DESKTOP-41K8T9B"
"3192","10.766006000","fe80::726d:ecff:fe02:a0","ff02::1","ICMPv6","86","Multicast Listener Query"
"3193","10.766345000","Dell_06:31:9d","Broadcast","ARP","60","Who has 10.10.15.37?  Tell 10.10.14.7"
"3194","10.767133000","fe80::347c:d5f3:d76a:61d9","ff02::1:3","ICMPv6","86","Multicast Listener Report"
"3195","10.770028000","fe80::1262:ebff:fe11:18a5","ff02::1:ff54:50dc","ICMPv6","86","Neighbor Solicitation for fe80::f2ef:58dc:6854:50dc from 10:62:eb:11:18:a5"
"3196","10.773175000","fe80::6508:d80c:c8ce:134c","ff02::1:3","ICMPv6","86","Multicast Listener Report"
"3197","10.778550000","fe80::7a45:c4ff:fe29:ea8","ff02::1:ff29:ea8","ICMPv6","86","Multicast Listener Report"
"3198","10.788561000","172.217.26.195","10.10.14.153","TLSv1.2","1484","Application Data"
"3199","10.789884000","172.217.26.195","10.10.14.153","TLSv1.2","1484","Application Data"
"3200","10.789897000","10.10.14.153","172.217.26.195","TCP","66","39070 > https [ACK] Seq=1792 Ack=196963 Win=140032 Len=0 TSval=13274256 TSecr=1150255284"
"3201","10.789902000","172.217.26.195","10.10.14.153","TLSv1.2","1484","Application Data"
"3202","10.792227000","172.217.26.195","10.10.14.153","TLSv1.2","1484","Application Data"
"3203","10.792240000","10.10.14.153","172.217.26.195","TCP","66","39070 > https [ACK] Seq=1792 Ack=199799 Win=140032 Len=0 TSval=13274258 TSecr=1150255284"
"3204","10.793537000","172.217.26.195","10.10.14.153","TLSv1.2","1484","Application Data"
"3205","10.794236000","172.217.166.99","10.10.14.153","TLSv1.2","350","New Session Ticket, Change Cipher Spec, Hello Request, Hello Request"
"3206","10.794247000","10.10.14.153","172.217.166.99","TCP","66","39805 > https [ACK] Seq=463 Ack=3625 Win=40576 Len=0 TSval=13274260 TSecr=3269577378"
"3207","10.794249000","172.217.166.99","10.10.14.153","TLSv1.2","135","Application Data"
"3208","10.794253000","10.10.14.153","172.217.166.99","TCP","66","39805 > https [ACK] Seq=463 Ack=3694 Win=40576 Len=0 TSval=13274260 TSecr=3269577378"
"3209","10.794254000","172.217.166.99","10.10.14.153","TLSv1.2","104","Application Data"
"3210","10.794257000","10.10.14.153","172.217.166.99","TCP","66","39805 > https [ACK] Seq=463 Ack=3732 Win=40576 Len=0 TSval=13274260 TSecr=3269577378"
"3211","10.794258000","172.217.26.195","10.10.14.153","TLSv1.2","1484","Application Data"
"3212","10.795376000","10.10.14.153","172.217.166.99","TLSv1.2","104","Application Data"
"3213","10.796704000","172.217.26.195","10.10.14.153","TLSv1.2","2902","Application Data"
"3214","10.796713000","10.10.14.153","172.217.26.195","TCP","66","39070 > https [ACK] Seq=1792 Ack=205471 Win=140032 Len=0 TSval=13274263 TSecr=1150255285"
"3215","10.799045000","172.217.26.195","10.10.14.153","TLSv1.2","1484","Application Data"
"3216","10.800378000","172.217.26.195","10.10.14.153","TLSv1.2","1484","Application Data"
"3217","10.800436000","10.10.14.153","172.217.26.195","TCP","66","39070 > https [ACK] Seq=1792 Ack=208307 Win=140032 Len=0 TSval=13274267 TSecr=1150255286"
"3218","10.801668000","172.217.26.195","10.10.14.153","TLSv1.2","1484","Application Data"
"3219","10.802703000","10.10.14.153","10.10.10.1","DNS","75","Standard query 0x5e7e  A www.gstatic.com"
"3220","10.802719000","10.10.14.153","10.10.10.1","DNS","75","Standard query 0x359a  AAAA www.gstatic.com"
"3221","10.802985000","172.217.26.195","10.10.14.153","TLSv1.2","1484","Application Data"
"3222","10.803011000","10.10.14.153","172.217.26.195","TCP","66","39070 > https [ACK] Seq=1792 Ack=211143 Win=140032 Len=0 TSval=13274269 TSecr=1150255287"
"3223","10.803016000","172.217.26.195","10.10.14.153","TLSv1.2","1484","Application Data"
"3224","10.803126000","fe80::1aa6:f7ff:fefe:5536","ff02::1:fffe:5536","ICMPv6","86","Multicast Listener Report"
"3225","10.804448000","fe80::225:90ff:fea4:a5ed","ff02::1:ffa4:a5ed","ICMPv6","86","Multicast Listener Report"
"3226","10.804479000","172.217.26.195","10.10.14.153","TLSv1.2","1484","Application Data"
"3227","10.804495000","10.10.14.153","172.217.26.195","TCP","66","39070 > https [ACK] Seq=1792 Ack=213979 Win=140032 Len=0 TSval=13274271 TSecr=1150255288"
"3228","10.806916000","172.217.26.195","10.10.14.153","TLSv1.2","2902","Application Data"
"3229","10.806940000","10.10.14.153","172.217.26.195","TCP","66","39070 > https [ACK] Seq=1792 Ack=216815 Win=140032 Len=0 TSval=13274273 TSecr=1150255289"
"3230","10.806953000","fe80::e8e3:d857:7b78:6ad","ff02::1:ff78:6ad","ICMPv6","86","Multicast Listener Report"
"3231","10.809269000","172.217.26.195","10.10.14.153","TLSv1.2","1484","Application Data"
"3232","10.810578000","172.217.26.195","10.10.14.153","TLSv1.2","1484","Application Data"
"3233","10.810588000","10.10.14.153","172.217.26.195","TCP","66","39070 > https [ACK] Seq=1792 Ack=219651 Win=140032 Len=0 TSval=13274277 TSecr=1150255290"
"3234","10.810592000","172.217.26.195","10.10.14.153","TLSv1.2","1484","Application Data"
"3235","10.812941000","172.217.26.195","10.10.14.153","TLSv1.2","1484","Application Data"
"3236","10.812971000","10.10.14.153","172.217.26.195","TCP","66","39070 > https [ACK] Seq=1792 Ack=222487 Win=140032 Len=0 TSval=13274279 TSecr=1150255291"
"3237","10.814275000","172.217.26.195","10.10.14.153","TLSv1.2","2902","Application Data"
"3238","10.814303000","10.10.14.153","172.217.26.195","TCP","66","39070 > https [ACK] Seq=1792 Ack=225323 Win=140032 Len=0 TSval=13274280 TSecr=1150255292"
"3239","10.816638000","172.217.26.195","10.10.14.153","TLSv1.2","1484","Application Data"
"3240","10.817952000","172.217.26.195","10.10.14.153","TLSv1.2","1484","Application Data"
"3241","10.818022000","10.10.14.153","172.217.26.195","TCP","66","39070 > https [ACK] Seq=1792 Ack=228159 Win=140032 Len=0 TSval=13274284 TSecr=1150255293"
"3242","10.818039000","172.217.26.195","10.10.14.153","TLSv1.2","1484","Application Data"
"3243","10.820304000","172.217.26.195","10.10.14.153","TLSv1.2","1484","Application Data"
"3244","10.820339000","172.217.26.195","10.10.14.153","TLSv1.2","1484","Application Data"
"3245","10.820524000","10.10.14.153","172.217.26.195","TCP","66","39070 > https [ACK] Seq=1792 Ack=232413 Win=138496 Len=0 TSval=13274287 TSecr=1150255294"
"3246","10.821591000","fe80::a4c8:1065:a975:7518","ff02::1:ff75:7518","ICMPv6","86","Multicast Listener Report"
"3247","10.821618000","172.217.26.195","10.10.14.153","TLSv1.2","1484","Application Data"
"3248","10.822700000","172.217.26.195","10.10.14.153","TLSv1.2","1288","Application Data"
"3249","10.822717000","f4:8e:38:87:45:6f","Broadcast","ARP","60","Who has 10.10.12.10?  Tell 10.10.15.10"
"3250","10.822762000","10.10.19.140","224.0.0.252","IGMPv2","64","Membership Query, specific for group 224.0.0.252"
"3251","10.822850000","fe80::b826:be69:d5ab:a978","ff02::1:ffab:a978","ICMPv6","86","Multicast Listener Report"
"3252","10.822919000","10.10.19.140","224.0.0.252","IGMPv2","64","Membership Query, specific for group 224.0.0.252"
"3253","10.822947000","10.10.14.153","172.217.26.195","TCP","66","39070 > https [ACK] Seq=1792 Ack=235053 Win=136704 Len=0 TSval=13274289 TSecr=1150255295"
"3254","10.823163000","10.10.12.19","239.255.255.250","SSDP","167","M-SEARCH * HTTP/1.1 "
"3255","10.823169000","fe80::ad2c:5493:ba24:21cf","ff02::1:ff24:21cf","ICMPv6","86","Multicast Listener Report"
"3256","10.823249000","fe80::e8f4:478a:ba7:419c","ff02::1:ffa7:419c","ICMPv6","86","Multicast Listener Report"
"3257","10.823319000","10.10.19.140","224.0.0.252","IGMPv2","64","Membership Query, specific for group 224.0.0.252"
"3258","10.826899000","10.10.14.215","224.0.0.251","MDNS","120","Standard query 0x0000  ANY PICT-NI01._ni-logos._tcp.local, ""QM"" question"
"3259","10.828438000","10.10.19.140","224.0.0.252","IGMPv2","64","Membership Query, specific for group 224.0.0.252"
"3260","10.828713000","10.10.14.153","10.10.10.1","DNS","75","Standard query 0xf0f3  A apis.google.com"
"3261","10.828723000","10.10.12.52","10.10.15.255","NBNS","92","Name query NB M31.HERODQA.COM<00>"
